ts_event,symbol,bar_period,open,high,low,close,volume
2024-12-03 06:41:00+00:00,MNQZ4,MINUTE,21230.5,21231.25,21230.25,21231.0,28
2024-12-03 06:42:00+00:00,MNQZ4,MINUTE,21230.75,21230.75,21229.25,21229.75,75
2024-12-03 06:43:00+00:00,MNQZ4,MINUTE,21229.5,21229.5,21228.25,21228.25,74
2024-12-03 06:44:00+00:00,MNQZ4,MINUTE,21228.25,21229.0,21227.25,21227.25,57
2024-12-03 06:45:00+00:00,MNQZ4,MINUTE,21227.25,21228.25,21226.0,21226.25,114
2024-12-03 06:46:00+00:00,MNQZ4,MINUTE,21226.5,21226.75,21225.25,21225.75,139
2024-12-03 06:47:00+00:00,MNQZ4,MINUTE,21226.25,21229.25,21226.25,21228.75,66
2024-12-03 06:48:00+00:00,MNQZ4,MINUTE,21229.5,21230.0,21228.75,21229.25,57
2024-12-03 06:49:00+00:00,MNQZ4,MINUTE,21229.5,21230.75,21229.25,21230.5,39
2024-12-03 06:50:00+00:00,MNQZ4,MINUTE,21230.25,21231.5,21228.75,21229.25,106
2024-12-03 06:51:00+00:00,MNQZ4,MINUTE,21229.25,21230.25,21229.0,21230.25,50
2024-12-03 06:52:00+00:00,MNQZ4,MINUTE,21230.5,21230.5,21228.75,21228.75,37
2024-12-03 06:53:00+00:00,MNQZ4,MINUTE,21229.0,21229.0,21227.75,21228.25,46
2024-12-03 06:54:00+00:00,MNQZ4,MINUTE,21228.0,21228.25,21226.25,21227.25,76
2024-12-03 06:55:00+00:00,MNQZ4,MINUTE,21227.0,21228.75,21226.5,21226.5,47
2024-12-03 06:56:00+00:00,MNQZ4,MINUTE,21226.5,21228.25,21226.25,21227.75,72
2024-12-03 06:57:00+00:00,MNQZ4,MINUTE,21227.75,21228.0,21227.0,21227.5,48
2024-12-03 06:58:00+00:00,MNQZ4,MINUTE,21227.0,21228.25,21226.75,21227.75,24
2024-12-03 06:59:00+00:00,MNQZ4,MINUTE,21228.0,21228.5,21227.25,21227.75,72
2024-12-03 07:00:00+00:00,MNQZ4,MINUTE,21227.0,21227.25,21225.0,21225.25,147
2024-12-03 07:01:00+00:00,MNQZ4,MINUTE,21225.25,21225.25,21221.5,21222.25,296
2024-12-03 07:02:00+00:00,MNQZ4,MINUTE,21222.0,21222.75,21220.0,21222.0,398
2024-12-03 07:03:00+00:00,MNQZ4,MINUTE,21221.75,21222.25,21220.0,21220.5,150
2024-12-03 07:04:00+00:00,MNQZ4,MINUTE,21220.25,21222.75,21219.25,21220.0,170
2024-12-03 07:05:00+00:00,MNQZ4,MINUTE,21219.75,21221.0,21219.25,21220.25,111
2024-12-03 07:06:00+00:00,MNQZ4,MINUTE,21220.25,21222.5,21220.25,21221.75,101
2024-12-03 07:07:00+00:00,MNQZ4,MINUTE,21222.25,21224.75,21221.5,21224.25,135
2024-12-03 07:08:00+00:00,MNQZ4,MINUTE,21223.5,21225.5,21222.75,21225.0,163
2024-12-03 07:09:00+00:00,MNQZ4,MINUTE,21225.0,21225.25,21223.25,21223.75,92
2024-12-03 07:10:00+00:00,MNQZ4,MINUTE,21224.0,21228.25,21223.75,21228.0,194
2024-12-03 07:11:00+00:00,MNQZ4,MINUTE,21228.25,21230.5,21228.0,21229.5,314
2024-12-03 07:12:00+00:00,MNQZ4,MINUTE,21229.25,21231.0,21228.0,21229.75,138
2024-12-03 07:13:00+00:00,MNQZ4,MINUTE,21229.5,21233.0,21229.5,21232.75,140
2024-12-03 07:14:00+00:00,MNQZ4,MINUTE,21232.5,21233.75,21230.25,21230.5,291
2024-12-03 07:15:00+00:00,MNQZ4,MINUTE,21230.5,21230.5,21227.0,21227.5,185
2024-12-03 07:16:00+00:00,MNQZ4,MINUTE,21227.0,21227.5,21225.25,21226.5,112
2024-12-03 07:17:00+00:00,MNQZ4,MINUTE,21226.5,21227.0,21225.5,21226.0,39
2024-12-03 07:18:00+00:00,MNQZ4,MINUTE,21226.0,21227.75,21226.0,21226.0,128
2024-12-03 07:19:00+00:00,MNQZ4,MINUTE,21225.75,21227.0,21225.75,21227.0,41
2024-12-03 07:20:00+00:00,MNQZ4,MINUTE,21227.0,21229.5,21226.0,21229.0,154
2024-12-03 07:21:00+00:00,MNQZ4,MINUTE,21229.0,21231.75,21228.75,21231.75,147
2024-12-03 07:22:00+00:00,MNQZ4,MINUTE,21232.0,21232.5,21231.25,21231.5,64
2024-12-03 07:23:00+00:00,MNQZ4,MINUTE,21231.5,21235.5,21230.75,21234.5,196
2024-12-03 07:24:00+00:00,MNQZ4,MINUTE,21234.0,21235.25,21232.5,21233.5,200
2024-12-03 07:25:00+00:00,MNQZ4,MINUTE,21233.5,21233.5,21231.75,21232.0,103
2024-12-03 07:26:00+00:00,MNQZ4,MINUTE,21232.5,21233.5,21232.5,21233.25,43
2024-12-03 07:27:00+00:00,MNQZ4,MINUTE,21233.0,21235.25,21232.75,21233.25,124
2024-12-03 07:28:00+00:00,MNQZ4,MINUTE,21233.25,21233.25,21231.5,21231.75,61
2024-12-03 07:29:00+00:00,MNQZ4,MINUTE,21232.25,21233.5,21232.0,21233.5,68
2024-12-03 07:30:00+00:00,MNQZ4,MINUTE,21233.25,21233.25,21229.75,21231.75,353
2024-12-03 07:31:00+00:00,MNQZ4,MINUTE,21232.0,21232.75,21231.5,21232.0,37
2024-12-03 07:32:00+00:00,MNQZ4,MINUTE,21232.75,21233.5,21231.75,21233.25,69
2024-12-03 07:33:00+00:00,MNQZ4,MINUTE,21233.25,21233.5,21230.25,21231.25,46
2024-12-03 07:34:00+00:00,MNQZ4,MINUTE,21231.0,21232.75,21230.75,21232.75,60
2024-12-03 07:35:00+00:00,MNQZ4,MINUTE,21233.0,21233.25,21231.75,21232.0,23
2024-12-03 07:36:00+00:00,MNQZ4,MINUTE,21232.75,21234.75,21232.75,21234.0,69
2024-12-03 07:37:00+00:00,MNQZ4,MINUTE,21234.25,21234.75,21232.0,21233.25,95
2024-12-03 07:38:00+00:00,MNQZ4,MINUTE,21233.0,21234.0,21232.0,21232.5,32
2024-12-03 07:39:00+00:00,MNQZ4,MINUTE,21232.25,21232.5,21226.25,21226.75,331
2024-12-03 07:40:00+00:00,MNQZ4,MINUTE,21226.75,21228.0,21226.25,21226.75,144
2024-12-03 07:41:00+00:00,MNQZ4,MINUTE,21226.5,21229.5,21226.5,21229.25,70
2024-12-03 07:42:00+00:00,MNQZ4,MINUTE,21228.75,21229.75,21228.75,21229.0,60
2024-12-03 07:43:00+00:00,MNQZ4,MINUTE,21229.0,21231.5,21228.75,21231.5,58
2024-12-03 07:44:00+00:00,MNQZ4,MINUTE,21231.5,21232.75,21229.75,21231.25,118
2024-12-03 07:45:00+00:00,MNQZ4,MINUTE,21231.75,21232.5,21229.25,21230.0,89
2024-12-03 07:46:00+00:00,MNQZ4,MINUTE,21229.5,21229.5,21226.75,21228.25,82
2024-12-03 07:47:00+00:00,MNQZ4,MINUTE,21228.25,21229.0,21226.25,21228.5,116
2024-12-03 07:48:00+00:00,MNQZ4,MINUTE,21228.0,21229.75,21228.0,21229.75,83
2024-12-03 07:49:00+00:00,MNQZ4,MINUTE,21229.75,21230.5,21228.75,21230.5,128
2024-12-03 07:50:00+00:00,MNQZ4,MINUTE,21230.5,21230.75,21229.25,21230.0,60
2024-12-03 07:51:00+00:00,MNQZ4,MINUTE,21230.25,21231.5,21228.5,21230.75,73
2024-12-03 07:52:00+00:00,MNQZ4,MINUTE,21230.0,21230.0,21228.5,21228.75,49
2024-12-03 07:53:00+00:00,MNQZ4,MINUTE,21228.75,21229.0,21228.0,21228.25,32
2024-12-03 07:54:00+00:00,MNQZ4,MINUTE,21228.0,21229.5,21227.75,21228.0,39
2024-12-03 07:55:00+00:00,MNQZ4,MINUTE,21227.75,21228.25,21226.5,21228.0,59
2024-12-03 07:56:00+00:00,MNQZ4,MINUTE,21228.25,21232.0,21228.0,21230.5,126
2024-12-03 07:57:00+00:00,MNQZ4,MINUTE,21230.5,21230.5,21228.5,21230.25,53
2024-12-03 07:58:00+00:00,MNQZ4,MINUTE,21230.75,21232.25,21228.75,21228.75,96
2024-12-03 07:59:00+00:00,MNQZ4,MINUTE,21228.5,21229.0,21226.5,21227.75,105
2024-12-03 08:00:00+00:00,MNQZ4,MINUTE,21227.25,21230.5,21223.0,21230.5,582
2024-12-03 08:01:00+00:00,MNQZ4,MINUTE,21230.25,21233.0,21230.25,21233.0,236
2024-12-03 08:02:00+00:00,MNQZ4,MINUTE,21233.25,21235.0,21230.75,21231.5,329
2024-12-03 08:03:00+00:00,MNQZ4,MINUTE,21231.5,21234.5,21230.5,21234.0,200
2024-12-03 08:04:00+00:00,MNQZ4,MINUTE,21234.0,21237.5,21233.5,21236.75,431
2024-12-03 08:05:00+00:00,MNQZ4,MINUTE,21237.0,21239.5,21234.0,21235.25,362
2024-12-03 08:06:00+00:00,MNQZ4,MINUTE,21235.25,21236.5,21229.25,21232.75,383
2024-12-03 08:07:00+00:00,MNQZ4,MINUTE,21232.75,21238.75,21232.25,21238.25,245
2024-12-03 08:08:00+00:00,MNQZ4,MINUTE,21238.0,21240.5,21238.0,21240.0,291
2024-12-03 08:09:00+00:00,MNQZ4,MINUTE,21240.25,21243.75,21240.25,21242.0,562
2024-12-03 08:10:00+00:00,MNQZ4,MINUTE,21241.75,21243.5,21236.0,21236.0,344
2024-12-03 08:11:00+00:00,MNQZ4,MINUTE,21235.75,21238.75,21234.75,21238.0,238
2024-12-03 08:12:00+00:00,MNQZ4,MINUTE,21237.75,21239.5,21234.0,21235.5,197
2024-12-03 08:13:00+00:00,MNQZ4,MINUTE,21235.5,21236.75,21227.5,21227.5,483
2024-12-03 08:14:00+00:00,MNQZ4,MINUTE,21228.25,21228.25,21216.0,21218.5,1220
2024-12-03 08:15:00+00:00,MNQZ4,MINUTE,21218.75,21224.0,21218.5,21221.25,409
2024-12-03 08:16:00+00:00,MNQZ4,MINUTE,21221.5,21226.75,21221.5,21223.25,266
2024-12-03 08:17:00+00:00,MNQZ4,MINUTE,21223.5,21223.5,21218.25,21221.25,270
2024-12-03 08:18:00+00:00,MNQZ4,MINUTE,21221.5,21224.25,21219.0,21219.25,331
2024-12-03 08:19:00+00:00,MNQZ4,MINUTE,21219.75,21219.75,21216.5,21219.0,264
2024-12-03 08:20:00+00:00,MNQZ4,MINUTE,21219.5,21220.75,21217.0,21220.5,275
2024-12-03 08:21:00+00:00,MNQZ4,MINUTE,21221.25,21223.25,21219.5,21219.75,162
2024-12-03 08:22:00+00:00,MNQZ4,MINUTE,21220.0,21221.75,21219.5,21219.5,96
2024-12-03 08:23:00+00:00,MNQZ4,MINUTE,21220.0,21223.25,21218.75,21220.5,170
2024-12-03 08:24:00+00:00,MNQZ4,MINUTE,21220.5,21222.25,21219.25,21220.0,106
2024-12-03 08:25:00+00:00,MNQZ4,MINUTE,21219.75,21220.75,21214.75,21215.0,368
2024-12-03 08:26:00+00:00,MNQZ4,MINUTE,21215.0,21217.5,21213.0,21216.5,564
2024-12-03 08:27:00+00:00,MNQZ4,MINUTE,21217.0,21219.25,21213.25,21216.25,281
2024-12-03 08:28:00+00:00,MNQZ4,MINUTE,21216.0,21216.0,21211.5,21213.5,455
2024-12-03 08:29:00+00:00,MNQZ4,MINUTE,21213.0,21215.5,21211.75,21214.5,270
2024-12-03 08:30:00+00:00,MNQZ4,MINUTE,21214.5,21219.25,21214.0,21216.75,348
2024-12-03 08:31:00+00:00,MNQZ4,MINUTE,21217.0,21219.0,21215.75,21217.25,239
2024-12-03 08:32:00+00:00,MNQZ4,MINUTE,21217.5,21218.25,21212.75,21214.25,173
2024-12-03 08:33:00+00:00,MNQZ4,MINUTE,21213.75,21216.25,21211.5,21215.75,253
2024-12-03 08:34:00+00:00,MNQZ4,MINUTE,21216.25,21216.5,21213.5,21215.5,133
2024-12-03 08:35:00+00:00,MNQZ4,MINUTE,21215.0,21218.75,21213.75,21218.25,172
2024-12-03 08:36:00+00:00,MNQZ4,MINUTE,21218.75,21223.0,21218.75,21221.5,497
2024-12-03 08:37:00+00:00,MNQZ4,MINUTE,21221.0,21222.5,21215.75,21216.0,384
2024-12-03 08:38:00+00:00,MNQZ4,MINUTE,21216.0,21217.75,21215.0,21216.25,148
2024-12-03 08:39:00+00:00,MNQZ4,MINUTE,21216.5,21218.0,21214.5,21216.75,155
2024-12-03 08:40:00+00:00,MNQZ4,MINUTE,21216.25,21221.5,21216.0,21219.5,198
2024-12-03 08:41:00+00:00,MNQZ4,MINUTE,21219.5,21222.75,21219.5,21222.0,197
2024-12-03 08:42:00+00:00,MNQZ4,MINUTE,21221.75,21223.0,21220.25,21221.5,137
2024-12-03 08:43:00+00:00,MNQZ4,MINUTE,21221.0,21222.0,21218.0,21220.0,171
2024-12-03 08:44:00+00:00,MNQZ4,MINUTE,21220.0,21222.75,21219.5,21222.0,124
2024-12-03 08:45:00+00:00,MNQZ4,MINUTE,21222.0,21222.75,21220.5,21222.25,64
2024-12-03 08:46:00+00:00,MNQZ4,MINUTE,21222.25,21222.25,21219.5,21222.0,140
2024-12-03 08:47:00+00:00,MNQZ4,MINUTE,21221.25,21223.75,21220.0,21222.25,125
2024-12-03 08:48:00+00:00,MNQZ4,MINUTE,21222.75,21226.75,21222.75,21225.75,272
2024-12-03 08:49:00+00:00,MNQZ4,MINUTE,21225.5,21227.0,21223.25,21224.25,173
2024-12-03 08:50:00+00:00,MNQZ4,MINUTE,21224.0,21224.25,21220.0,21221.75,197
2024-12-03 08:51:00+00:00,MNQZ4,MINUTE,21221.5,21221.5,21218.5,21218.75,176
2024-12-03 08:52:00+00:00,MNQZ4,MINUTE,21218.5,21219.5,21214.75,21215.0,293
2024-12-03 08:53:00+00:00,MNQZ4,MINUTE,21215.75,21218.0,21213.0,21214.0,191
2024-12-03 08:54:00+00:00,MNQZ4,MINUTE,21214.75,21218.25,21214.0,21216.0,137
2024-12-03 08:55:00+00:00,MNQZ4,MINUTE,21216.0,21218.25,21215.25,21216.25,67
2024-12-03 08:56:00+00:00,MNQZ4,MINUTE,21216.75,21216.75,21211.0,21213.75,338
2024-12-03 08:57:00+00:00,MNQZ4,MINUTE,21214.0,21215.0,21211.25,21214.25,225
2024-12-03 08:58:00+00:00,MNQZ4,MINUTE,21214.75,21219.0,21212.75,21217.5,259
2024-12-03 08:59:00+00:00,MNQZ4,MINUTE,21218.0,21218.25,21214.75,21217.75,201
2024-12-03 09:00:00+00:00,MNQZ4,MINUTE,21217.75,21217.75,21213.0,21214.5,356
2024-12-03 09:01:00+00:00,MNQZ4,MINUTE,21214.25,21216.75,21214.0,21214.0,212
2024-12-03 09:02:00+00:00,MNQZ4,MINUTE,21214.5,21217.25,21214.25,21216.0,205
2024-12-03 09:03:00+00:00,MNQZ4,MINUTE,21216.25,21221.25,21216.25,21218.25,357
2024-12-03 09:04:00+00:00,MNQZ4,MINUTE,21218.25,21220.75,21216.25,21217.25,315
2024-12-03 09:05:00+00:00,MNQZ4,MINUTE,21218.0,21218.5,21211.25,21214.75,452
2024-12-03 09:06:00+00:00,MNQZ4,MINUTE,21215.0,21219.5,21214.5,21219.0,247
2024-12-03 09:07:00+00:00,MNQZ4,MINUTE,21218.5,21220.25,21215.25,21217.5,214
2024-12-03 09:08:00+00:00,MNQZ4,MINUTE,21217.5,21220.5,21216.25,21219.75,193
2024-12-03 09:09:00+00:00,MNQZ4,MINUTE,21220.0,21222.25,21216.5,21217.25,238
2024-12-03 09:10:00+00:00,MNQZ4,MINUTE,21217.0,21221.75,21215.25,21221.5,206
2024-12-03 09:11:00+00:00,MNQZ4,MINUTE,21220.75,21223.75,21220.75,21222.0,264
2024-12-03 09:12:00+00:00,MNQZ4,MINUTE,21222.0,21223.25,21219.5,21220.25,192
2024-12-03 09:13:00+00:00,MNQZ4,MINUTE,21219.75,21222.5,21217.5,21221.5,176
2024-12-03 09:14:00+00:00,MNQZ4,MINUTE,21221.75,21222.5,21219.25,21219.75,107
2024-12-03 09:15:00+00:00,MNQZ4,MINUTE,21219.75,21220.5,21219.0,21220.0,81
2024-12-03 09:16:00+00:00,MNQZ4,MINUTE,21220.0,21221.25,21217.75,21218.0,99
2024-12-03 09:17:00+00:00,MNQZ4,MINUTE,21218.5,21219.5,21215.25,21217.75,153
2024-12-03 09:18:00+00:00,MNQZ4,MINUTE,21217.5,21221.75,21216.75,21220.25,126
2024-12-03 09:19:00+00:00,MNQZ4,MINUTE,21220.0,21221.25,21219.0,21220.5,125
2024-12-03 09:20:00+00:00,MNQZ4,MINUTE,21220.75,21223.0,21219.75,21220.25,172
2024-12-03 09:21:00+00:00,MNQZ4,MINUTE,21220.0,21221.5,21218.5,21219.75,94
2024-12-03 09:22:00+00:00,MNQZ4,MINUTE,21219.25,21220.0,21217.0,21217.0,130
2024-12-03 09:23:00+00:00,MNQZ4,MINUTE,21217.5,21219.0,21216.75,21217.5,74
2024-12-03 09:24:00+00:00,MNQZ4,MINUTE,21217.75,21218.0,21215.75,21217.75,83
2024-12-03 09:25:00+00:00,MNQZ4,MINUTE,21217.75,21222.25,21217.75,21220.5,150
2024-12-03 09:26:00+00:00,MNQZ4,MINUTE,21220.25,21220.75,21214.0,21214.25,169
2024-12-03 09:27:00+00:00,MNQZ4,MINUTE,21215.0,21217.0,21213.75,21214.25,137
2024-12-03 09:28:00+00:00,MNQZ4,MINUTE,21214.25,21216.25,21213.25,21216.0,95
2024-12-03 09:29:00+00:00,MNQZ4,MINUTE,21215.5,21217.75,21215.25,21216.5,80
2024-12-03 09:30:00+00:00,MNQZ4,MINUTE,21216.0,21216.0,21213.0,21213.5,109
2024-12-03 09:31:00+00:00,MNQZ4,MINUTE,21213.75,21215.0,21211.5,21214.75,168
2024-12-03 09:32:00+00:00,MNQZ4,MINUTE,21214.5,21216.25,21212.75,21213.0,106
2024-12-03 09:33:00+00:00,MNQZ4,MINUTE,21213.25,21213.25,21211.25,21212.0,124
2024-12-03 09:34:00+00:00,MNQZ4,MINUTE,21212.5,21213.75,21211.75,21213.25,99
2024-12-03 09:35:00+00:00,MNQZ4,MINUTE,21213.5,21213.5,21212.0,21212.0,74
2024-12-03 09:36:00+00:00,MNQZ4,MINUTE,21212.75,21213.0,21211.25,21213.0,92
2024-12-03 09:37:00+00:00,MNQZ4,MINUTE,21213.25,21214.5,21212.0,21214.0,96
2024-12-03 09:38:00+00:00,MNQZ4,MINUTE,21214.0,21215.0,21213.0,21214.25,104
2024-12-03 09:39:00+00:00,MNQZ4,MINUTE,21214.75,21215.0,21213.5,21214.0,96
2024-12-03 09:40:00+00:00,MNQZ4,MINUTE,21214.5,21215.5,21213.5,21215.25,107
2024-12-03 09:41:00+00:00,MNQZ4,MINUTE,21214.75,21216.75,21214.75,21216.25,78
2024-12-03 09:42:00+00:00,MNQZ4,MINUTE,21216.25,21218.5,21215.75,21216.75,161
2024-12-03 09:43:00+00:00,MNQZ4,MINUTE,21217.0,21217.0,21214.0,21214.5,181
2024-12-03 09:44:00+00:00,MNQZ4,MINUTE,21214.75,21216.25,21213.75,21216.0,91
2024-12-03 09:45:00+00:00,MNQZ4,MINUTE,21216.25,21216.25,21213.25,21214.75,137
2024-12-03 09:46:00+00:00,MNQZ4,MINUTE,21215.0,21217.0,21214.75,21216.5,53
2024-12-03 09:47:00+00:00,MNQZ4,MINUTE,21216.75,21219.0,21215.75,21215.75,171
2024-12-03 09:48:00+00:00,MNQZ4,MINUTE,21216.0,21217.5,21213.75,21213.75,84
2024-12-03 09:49:00+00:00,MNQZ4,MINUTE,21213.75,21214.5,21212.25,21213.25,74
2024-12-03 09:50:00+00:00,MNQZ4,MINUTE,21213.0,21215.75,21212.25,21214.75,172
2024-12-03 09:51:00+00:00,MNQZ4,MINUTE,21215.0,21215.75,21214.0,21215.25,39
2024-12-03 09:52:00+00:00,MNQZ4,MINUTE,21214.75,21216.5,21214.75,21215.5,94
2024-12-03 09:53:00+00:00,MNQZ4,MINUTE,21215.75,21217.5,21215.75,21216.75,86
2024-12-03 09:54:00+00:00,MNQZ4,MINUTE,21216.5,21216.75,21215.0,21215.0,62
2024-12-03 09:55:00+00:00,MNQZ4,MINUTE,21214.75,21218.5,21214.25,21217.25,174
2024-12-03 09:56:00+00:00,MNQZ4,MINUTE,21217.5,21220.0,21216.75,21218.0,168
2024-12-03 09:57:00+00:00,MNQZ4,MINUTE,21217.75,21218.0,21215.75,21216.0,91
2024-12-03 09:58:00+00:00,MNQZ4,MINUTE,21216.0,21217.5,21215.25,21216.75,51
2024-12-03 09:59:00+00:00,MNQZ4,MINUTE,21217.0,21218.0,21216.5,21217.25,91
2024-12-03 10:00:00+00:00,MNQZ4,MINUTE,21217.25,21220.0,21217.0,21217.0,235
2024-12-03 10:01:00+00:00,MNQZ4,MINUTE,21217.5,21219.0,21215.0,21218.75,133
2024-12-03 10:02:00+00:00,MNQZ4,MINUTE,21218.25,21219.0,21215.25,21215.75,99
2024-12-03 10:03:00+00:00,MNQZ4,MINUTE,21215.5,21216.75,21212.5,21212.5,302
2024-12-03 10:04:00+00:00,MNQZ4,MINUTE,21212.75,21215.5,21212.75,21214.75,98
2024-12-03 10:05:00+00:00,MNQZ4,MINUTE,21214.75,21215.5,21213.5,21213.75,76
2024-12-03 10:06:00+00:00,MNQZ4,MINUTE,21214.75,21215.75,21213.75,21214.5,63
2024-12-03 10:07:00+00:00,MNQZ4,MINUTE,21214.25,21214.5,21212.75,21213.5,63
2024-12-03 10:08:00+00:00,MNQZ4,MINUTE,21213.75,21215.75,21213.75,21215.75,36
2024-12-03 10:09:00+00:00,MNQZ4,MINUTE,21215.75,21216.25,21214.25,21215.25,68
2024-12-03 10:10:00+00:00,MNQZ4,MINUTE,21216.0,21216.0,21214.25,21214.75,42
2024-12-03 10:11:00+00:00,MNQZ4,MINUTE,21214.75,21215.0,21214.0,21214.5,34
2024-12-03 10:12:00+00:00,MNQZ4,MINUTE,21215.0,21218.25,21215.0,21217.5,126
2024-12-03 10:13:00+00:00,MNQZ4,MINUTE,21217.5,21218.25,21217.25,21217.75,47
2024-12-03 10:14:00+00:00,MNQZ4,MINUTE,21218.25,21219.75,21217.75,21218.25,131
2024-12-03 10:15:00+00:00,MNQZ4,MINUTE,21219.25,21221.25,21218.5,21220.75,261
2024-12-03 10:16:00+00:00,MNQZ4,MINUTE,21220.25,21221.0,21219.25,21219.75,113
2024-12-03 10:17:00+00:00,MNQZ4,MINUTE,21219.75,21222.5,21219.75,21220.5,164
2024-12-03 10:18:00+00:00,MNQZ4,MINUTE,21220.75,21222.0,21219.0,21220.0,121
2024-12-03 10:19:00+00:00,MNQZ4,MINUTE,21220.25,21220.25,21219.0,21219.25,62
2024-12-03 10:20:00+00:00,MNQZ4,MINUTE,21219.0,21221.0,21218.75,21219.25,78
2024-12-03 10:21:00+00:00,MNQZ4,MINUTE,21219.5,21219.5,21217.75,21218.25,82
2024-12-03 10:22:00+00:00,MNQZ4,MINUTE,21218.25,21219.25,21216.5,21216.75,105
2024-12-03 10:23:00+00:00,MNQZ4,MINUTE,21217.5,21220.25,21217.0,21220.25,63
2024-12-03 10:24:00+00:00,MNQZ4,MINUTE,21220.0,21220.0,21218.0,21218.0,24
2024-12-03 10:25:00+00:00,MNQZ4,MINUTE,21218.0,21218.25,21215.25,21216.25,147
2024-12-03 10:26:00+00:00,MNQZ4,MINUTE,21216.25,21217.0,21214.75,21216.75,139
2024-12-03 10:27:00+00:00,MNQZ4,MINUTE,21217.0,21217.0,21214.5,21215.25,86
2024-12-03 10:28:00+00:00,MNQZ4,MINUTE,21215.25,21215.25,21213.75,21214.0,71
2024-12-03 10:29:00+00:00,MNQZ4,MINUTE,21214.25,21215.75,21213.5,21214.75,117
2024-12-03 10:30:00+00:00,MNQZ4,MINUTE,21214.5,21214.75,21213.5,21213.5,94
2024-12-03 10:31:00+00:00,MNQZ4,MINUTE,21213.25,21214.25,21210.0,21213.75,513
2024-12-03 10:32:00+00:00,MNQZ4,MINUTE,21214.25,21215.5,21213.5,21214.0,141
2024-12-03 10:33:00+00:00,MNQZ4,MINUTE,21214.25,21216.5,21212.5,21212.5,173
2024-12-03 10:34:00+00:00,MNQZ4,MINUTE,21213.0,21213.25,21205.5,21206.75,544
2024-12-03 10:35:00+00:00,MNQZ4,MINUTE,21206.5,21213.0,21206.25,21212.25,475
2024-12-03 10:36:00+00:00,MNQZ4,MINUTE,21211.75,21212.25,21210.25,21210.5,100
2024-12-03 10:37:00+00:00,MNQZ4,MINUTE,21210.5,21210.5,21204.75,21206.75,423
2024-12-03 10:38:00+00:00,MNQZ4,MINUTE,21207.0,21208.25,21203.75,21208.0,258
2024-12-03 10:39:00+00:00,MNQZ4,MINUTE,21208.0,21208.5,21206.75,21208.25,165
2024-12-03 10:40:00+00:00,MNQZ4,MINUTE,21208.25,21210.5,21207.25,21210.0,223
2024-12-03 10:41:00+00:00,MNQZ4,MINUTE,21209.5,21209.75,21207.75,21209.5,110
2024-12-03 10:42:00+00:00,MNQZ4,MINUTE,21210.0,21211.25,21209.0,21211.25,117
2024-12-03 10:43:00+00:00,MNQZ4,MINUTE,21211.25,21211.5,21209.0,21209.25,96
2024-12-03 10:44:00+00:00,MNQZ4,MINUTE,21209.0,21210.75,21208.25,21209.5,88
2024-12-03 10:45:00+00:00,MNQZ4,MINUTE,21209.75,21210.75,21207.75,21208.5,111
2024-12-03 10:46:00+00:00,MNQZ4,MINUTE,21209.0,21211.0,21208.5,21210.25,68
